Ano,Mes,regionName,regionId,CantidadUnidades,ValorMilespesos,Toneladas,Mes2,dia,date,percent
2014,Julio,Tolima,8,3830554,30692797,3831,07,01,2014-07-07,30692797
2014,Agosto,Tolima,8,3521920,30469985,3522,08,01,2014-08-08,30469985
2014,Septiembre,Tolima,8,3180266,26467410,3180,09,01,2014-09-09,26467410
2014,Octubre,Tolima,8,3618245,32573276,3618,10,01,2014-10-10,32573276
2014,Noviembre,Tolima,8,2965985,29903265,2966,11,01,2014-11-11,29903265
2014,Diciembre,Tolima,8,2655455,29710589,2655,12,01,2014-12-12,29710589
2015,Enero,Tolima,8,3315798,35989565,3316,01,01,2015-01-01,35989565
2015,Febrero,Tolima,8,3193409,32275599,3193,02,01,2015-02-02,32275599
2015,Marzo,Tolima,8,3118985,34624019,3119,03,01,2015-03-03,34624019
2015,Abril,Tolima,8,2561100,30491365,2561,04,01,2015-04-04,30491365
2015,Mayo,Tolima,8,1992843,21278299,1993,05,01,2015-05-05,21278299
2015,Junio,Tolima,8,3050755,35879635,3051,06,01,2015-06-06,35879635
2015,Julio,Tolima,8,3051903,34924771,3052,07,01,2015-07-07,34924771
2015,Agosto,Tolima,8,2526684,34460828,2527,08,01,2015-08-08,34460828
2015,Septiembre,Tolima,8,3392254,41376841,3392,09,01,2015-09-09,41376841
2015,Octubre,Tolima,8,2450391,32878967,2450,10,01,2015-10-10,32878967
2015,Noviembre,Tolima,8,2751508,30774872,2752,11,01,2015-11-11,30774872
2015,Diciembre,Tolima,8,2816052,34777234,2816,12,01,2015-12-12,34777234
2016,Enero,Tolima,8,2649754,35103460,2650,01,01,2016-01-01,35103460
2016,Febrero,Tolima,8,2352352,31657345,2352,02,01,2016-02-02,31657345
2016,Marzo,Tolima,8,3078446,34328671,3078,03,01,2016-03-03,34328671
2016,Abril,Tolima,8,2344065,26466878,2344,04,01,2016-04-04,26466878
2016,Mayo,Tolima,8,1747523,20537826,1748,05,01,2016-05-05,20537826
2016,Junio,Tolima,8,1591066,22871774,1591,06,01,2016-06-06,22871774
2016,Julio,Tolima,8,1144362,14311726,1144,07,01,2016-07-07,14311726
2016,Agosto,Tolima,8,2679544,32827642,2680,08,01,2016-08-08,32827642
2016,Septiembre,Tolima,8,3389301,39258168,3389,09,01,2016-09-09,39258168
2016,Octubre,Tolima,8,7135568,77278139,7136,10,01,2016-10-10,77278139
2016,Noviembre,Tolima,8,4215358,51777007,4215,11,01,2016-11-11,51777007
2016,Diciembre,Tolima,8,5144879,64191606,5145,12,01,2016-12-12,64191606
2017,Enero,Tolima,8,2460483,33929741,2460,01,01,2017-01-01,33929741
2017,Febrero,Tolima,8,3515714,43027895,3516,02,01,2017-02-02,43027895
2017,Marzo,Tolima,8,3999699,50169932,4000,03,01,2017-03-03,50169932
2017,Abril,Tolima,8,2881598,33307824,2882,04,01,2017-04-04,33307824
2017,Mayo,Tolima,8,1854919,27731846,1855,05,01,2017-05-05,27731846
2017,Junio,Tolima,8,1588824,19103329,1589,06,01,2017-06-06,19103329
2017,Julio,Tolima,8,2126745,26667921,2127,07,01,2017-07-07,26667921
2017,Agosto,Tolima,8,1810171,23685718,1810,08,01,2017-08-08,23685718
2017,Septiembre,Tolima,8,2569148,28907295,2569,09,01,2017-09-09,28907295
2017,Octubre,Tolima,8,3127159,34936981,3127,10,01,2017-10-10,34936981
2017,Noviembre,Tolima,8,2368891,27975832,2369,11,01,2017-11-11,27975832
2017,Diciembre,Tolima,8,2408412,29059015,2408,12,01,2017-12-12,29059015
2018,Enero,Tolima,8,3450669,35282112,3451,01,01,2018-01-01,35282112
2018,Febrero,Tolima,8,2191405,23848073,2191,02,01,2018-02-02,23848073
2018,Marzo,Tolima,8,2196698,24359244,2197,03,01,2018-03-03,24359244
2018,Abril,Tolima,8,2194428,26389473,2194,04,01,2018-04-04,26389473
2018,Mayo,Tolima,8,1776920,22116462,1777,05,01,2018-05-05,22116462
2010,Enero,Cauca,9,953283,7475381,953,01,01,2010-01-01,7475381
2010,Febrero,Cauca,9,903622,7544048,904,02,01,2010-02-02,7544048
2010,Marzo,Cauca,9,2012532,17105601,2013,03,01,2010-03-03,17105601
2010,Abril,Cauca,9,946453,7407079,946,04,01,2010-04-04,7407079
2010,Mayo,Cauca,9,1569981,13607161,1570,05,01,2010-05-05,13607161
2010,Junio,Cauca,9,1776086,14132285,1776,06,01,2010-06-06,14132285
2010,Julio,Cauca,9,2905927,26149260,2906,07,01,2010-07-07,26149260
2010,Agosto,Cauca,9,2935164,27476580,2935,08,01,2010-08-08,27476580
2010,Septiembre,Cauca,9,1600875,15516406,1601,09,01,2010-09-09,15516406
2010,Octubre,Cauca,9,942493,9201585,942,10,01,2010-10-10,9201585
2010,Noviembre,Cauca,9,2528774,26572037,2529,11,01,2010-11-11,26572037
2010,Diciembre,Cauca,9,1895657,22069632,1896,12,01,2010-12-12,22069632
2011,Enero,Cauca,9,1735922,20674322,1736,01,01,2011-01-01,20674322
2011,Febrero,Cauca,9,1757200,19809323,1757,02,01,2011-02-02,19809323
2011,Marzo,Cauca,9,1192328,14085370,1192,03,01,2011-03-03,14085370
2011,Abril,Cauca,9,1359816,16224674,1360,04,01,2011-04-04,16224674
2011,Mayo,Cauca,9,926121,13551308,926,05,01,2011-05-05,13551308
2011,Junio,Cauca,9,1585567,20161894,1586,06,01,2011-06-06,20161894
2011,Julio,Cauca,9,1659631,19404199,1660,07,01,2011-07-07,19404199
2011,Agosto,Cauca,9,1707757,20344063,1708,08,01,2011-08-08,20344063
2011,Septiembre,Cauca,9,752189,9234757,752,09,01,2011-09-09,9234757
2011,Octubre,Cauca,9,1426730,18434519,1427,10,01,2011-10-10,18434519
2011,Noviembre,Cauca,9,860531,10994362,861,11,01,2011-11-11,10994362
2011,Diciembre,Cauca,9,1477887,18244726,1478,12,01,2011-12-12,18244726
2012,Enero,Cauca,9,308415,3857580,308,01,01,2012-01-01,3857580
2012,Febrero,Cauca,9,914388,10179432,914,02,01,2012-02-02,10179432
2012,Marzo,Cauca,9,1241240,12395398,1241,03,01,2012-03-03,12395398
2012,Abril,Cauca,9,622478,5888449,622,04,01,2012-04-04,5888449
2012,Mayo,Cauca,9,776952,8266869,777,05,01,2012-05-05,8266869
2012,Junio,Cauca,9,1128793,9987271,1129,06,01,2012-06-06,9987271
2012,Julio,Cauca,9,1087542,9632319,1088,07,01,2012-07-07,9632319
2012,Agosto,Cauca,9,1907603,16568082,1908,08,01,2012-08-08,16568082
2012,Septiembre,Cauca,9,1418746,12045028,1419,09,01,2012-09-09,12045028
2012,Octubre,Cauca,9,1151845,9092431,1152,10,01,2012-10-10,9092431
2012,Noviembre,Cauca,9,967440,8554931,967,11,01,2012-11-11,8554931
2012,Diciembre,Cauca,9,926590,6701151,927,12,01,2012-12-12,6701151
2013,Enero,Cauca,9,1486086,11533452,1486,01,01,2013-01-01,11533452
2013,Febrero,Cauca,9,1320941,10074227,1321,02,01,2013-02-02,10074227
2013,Marzo,Cauca,9,1029348,7489349,1029,03,01,2013-03-03,7489349
2013,Abril,Cauca,9,820094,6017455,820,04,01,2013-04-04,6017455
2013,Mayo,Cauca,9,1520836,9929683,1521,05,01,2013-05-05,9929683
2013,Junio,Cauca,9,2006063,13707330,2006,06,01,2013-06-06,13707330
2013,Julio,Cauca,9,3114909,22611142,3115,07,01,2013-07-07,22611142
2013,Agosto,Cauca,9,3053835,19503865,3054,08,01,2013-08-08,19503865
2013,Septiembre,Cauca,9,2657893,17167686,2658,09,01,2013-09-09,17167686
2013,Octubre,Cauca,9,3334992,20320973,3335,10,01,2013-10-10,20320973
2013,Noviembre,Cauca,9,2600850,16313353,2601,11,01,2013-11-11,16313353
2013,Diciembre,Cauca,9,3265389,18922941,3265,12,01,2013-12-12,18922941
2014,Enero,Cauca,9,2327702,14002081,2328,01,01,2014-01-01,14002081
2014,Febrero,Cauca,9,2960184,17378737,2960,02,01,2014-02-02,17378737
2014,Marzo,Cauca,9,1450690,9501704,1451,03,01,2014-03-03,9501704
2014,Abril,Cauca,9,1690522,13845975,1691,04,01,2014-04-04,13845975
2014,Mayo,Cauca,9,1711493,13620336,1711,05,01,2014-05-05,13620336
2014,Junio,Cauca,9,1694545,14262430,1695,06,01,2014-06-06,14262430
2014,Julio,Cauca,9,2642988,22451904,2643,07,01,2014-07-07,22451904
2014,Agosto,Cauca,9,3643481,30589232,3643,08,01,2014-08-08,30589232
2014,Septiembre,Cauca,9,2459818,22044700,2460,09,01,2014-09-09,22044700
2014,Octubre,Cauca,9,2556257,23660596,2556,10,01,2014-10-10,23660596
2014,Noviembre,Cauca,9,1714623,17022889,1715,11,01,2014-11-11,17022889
2014,Diciembre,Cauca,9,1665597,18163872,1666,12,01,2014-12-12,18163872
2015,Enero,Cauca,9,3290833,34434926,3291,01,01,2015-01-01,34434926
2015,Febrero,Cauca,9,1362827,12873427,1363,02,01,2015-02-02,12873427
2015,Marzo,Cauca,9,1562265,16917262,1562,03,01,2015-03-03,16917262
2015,Abril,Cauca,9,980991,10513779,981,04,01,2015-04-04,10513779
2015,Mayo,Cauca,9,1077628,9423353,1078,05,01,2015-05-05,9423353
2015,Junio,Cauca,9,2075026,18646994,2075,06,01,2015-06-06,18646994
2015,Julio,Cauca,9,3246672,31628066,3247,07,01,2015-07-07,31628066
2015,Agosto,Cauca,9,3122416,32646820,3122,08,01,2015-08-08,32646820
2015,Septiembre,Cauca,9,3913795,42384914,3914,09,01,2015-09-09,42384914
2015,Octubre,Cauca,9,2481001,24945372,2481,10,01,2015-10-10,24945372
2015,Noviembre,Cauca,9,2570615,27163453,2571,11,01,2015-11-11,27163453
2015,Diciembre,Cauca,9,3513011,36544311,3513,12,01,2015-12-12,36544311
2016,Enero,Cauca,9,2888855,30325541,2889,01,01,2016-01-01,30325541
2016,Febrero,Cauca,9,2344354,24798071,2344,02,01,2016-02-02,24798071
2016,Marzo,Cauca,9,1608217,15602083,1608,03,01,2016-03-03,15602083
2016,Abril,Cauca,9,3460892,32227661,3461,04,01,2016-04-04,32227661
2016,Mayo,Cauca,9,2074554,19538705,2075,05,01,2016-05-05,19538705
2016,Junio,Cauca,9,2460585,23231132,2461,06,01,2016-06-06,23231132
2016,Julio,Cauca,9,1502044,14138957,1502,07,01,2016-07-07,14138957
2016,Agosto,Cauca,9,3232291,32568170,3232,08,01,2016-08-08,32568170
2016,Septiembre,Cauca,9,3813707,40356218,3814,09,01,2016-09-09,40356218
2016,Octubre,Cauca,9,2942418,31937760,2942,10,01,2016-10-10,31937760
2016,Noviembre,Cauca,9,2591603,31056579,2592,11,01,2016-11-11,31056579
2016,Diciembre,Cauca,9,4607927,53339619,4608,12,01,2016-12-12,53339619
2017,Enero,Cauca,9,2925429,32910872,2925,01,01,2017-01-01,32910872
2017,Febrero,Cauca,9,1404137,15775971,1404,02,01,2017-02-02,15775971
2017,Marzo,Cauca,9,2466451,27598666,2466,03,01,2017-03-03,27598666
2017,Abril,Cauca,9,1278471,13178558,1278,04,01,2017-04-04,13178558
2017,Mayo,Cauca,9,1484436,15419778,1484,05,01,2017-05-05,15419778
2017,Junio,Cauca,9,1345769,14341994,1346,06,01,2017-06-06,14341994
2017,Julio,Cauca,9,2898382,30839910,2898,07,01,2017-07-07,30839910
2017,Agosto,Cauca,9,2432982,26001472,2433,08,01,2017-08-08,26001472
2017,Septiembre,Cauca,9,3644073,37812368,3644,09,01,2017-09-09,37812368
2017,Octubre,Cauca,9,3117727,35100858,3118,10,01,2017-10-10,35100858
2017,Noviembre,Cauca,9,1469926,16973649,1470,11,01,2017-11-11,16973649
2017,Diciembre,Cauca,9,2433998,25499266,2434,12,01,2017-12-12,25499266
2018,Enero,Cauca,9,2855750,28440394,2856,01,01,2018-01-01,28440394
2018,Febrero,Cauca,9,2434640,23472789,2435,02,01,2018-02-02,23472789
2018,Marzo,Cauca,9,2598253,24630728,2598,03,01,2018-03-03,24630728
2018,Abril,Cauca,9,2690882,23915169,2691,04,01,2018-04-04,23915169
2018,Mayo,Cauca,9,2606617,24235181,2607,05,01,2018-05-05,24235181
